"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"11-Dec-2020","    11172.65","    11221.95","    11082.00","    11171.40","     3056559322","        60195.90"
"14-Dec-2020","    11223.30","    11240.40","    11157.65","    11215.25","     2152360100","        50549.26"
"15-Dec-2020","    11212.35","    11234.45","    11128.40","    11223.90","     2330267235","        55845.87"
"16-Dec-2020","    11299.20","    11328.40","    11265.80","    11320.10","     2505621374","        57339.49"
"17-Dec-2020","    11347.10","    11385.60","    11322.75","    11346.35","     2010454298","        54564.25"
"18-Dec-2020","    11368.70","    11376.70","    11263.15","    11355.00","     2277338367","        64204.27"
"21-Dec-2020","    11338.40","    11365.55","    10787.50","    10964.25","     2778901674","        69748.25"
"22-Dec-2020","    10979.85","    11097.30","    10791.85","    11075.75","     2984718026","        65464.93"
"23-Dec-2020","    11092.40","    11239.60","    11062.20","    11225.55","     2577733180","        52267.83"
"24-Dec-2020","    11292.05","    11342.45","    11245.75","    11325.25","     2167449058","        47241.08"
"28-Dec-2020","    11387.45","    11443.45","    11386.10","    11434.70","     1946772582","        43042.32"
"29-Dec-2020","    11475.25","    11506.20","    11405.80","    11467.00","     2019680021","        46747.09"
"30-Dec-2020","    11507.05","    11521.20","    11414.10","    11509.65","     1868454677","        46303.32"
"31-Dec-2020","    11508.55","    11548.35","    11483.55","    11518.30","     2695072107","        50627.31"
"01-Jan-2021","    11535.85","    11594.85","    11532.60","    11574.85","     2196136531","        37078.27"
"04-Jan-2021","    11651.50","    11703.25","    11542.15","    11691.80","     3238422803","        58243.99"
"05-Jan-2021","    11647.60","    11780.80","    11613.50","    11767.00","     2858312752","        62437.46"
"06-Jan-2021","    11806.75","    11817.10","    11640.15","    11737.90","     3205480948","        72306.74"
"07-Jan-2021","    11833.60","    11834.40","    11753.80","    11766.10","     2917179475","        68027.09"
"08-Jan-2021","    11865.50","    11940.45","    11841.85","    11925.60","     2872214697","        70912.11"
"11-Jan-2021","    12024.65","    12024.65","    11921.75","    12006.50","     2406296224","        67129.53"
"12-Jan-2021","    12000.80","    12083.70","    11969.75","    12058.35","     3495364856","        77259.12"
"13-Jan-2021","    12123.00","    12133.40","    11925.00","    12041.10","     3837512381","        81235.23"
"14-Jan-2021","    12043.40","    12081.55","    11976.15","    12069.50","     2480285265","        66898.02"
"15-Jan-2021","    12078.60","    12100.85","    11864.05","    11931.20","     3917209536","        70925.19"
"18-Jan-2021","    11943.65","    11948.20","    11733.35","    11776.20","     2837637732","        68505.23"
"19-Jan-2021","    11851.15","    11993.30","    11849.15","    11981.85","     2212472618","        58850.48"
"20-Jan-2021","    12002.10","    12092.05","    11987.60","    12078.35","     2407564639","        62345.33"
"21-Jan-2021","    12154.70","    12167.95","    11959.60","    12015.95","     2731312071","        77392.53"
"22-Jan-2021","    12020.30","    12053.10","    11842.40","    11854.50","     3039832960","        80443.11"
"25-Jan-2021","    11951.10","    11968.40","    11719.55","    11743.70","     2692961157","        71357.07"
"27-Jan-2021","    11744.30","    11744.30","    11511.55","    11546.35","     2600763378","        68325.45"
"28-Jan-2021","    11419.30","    11503.20","    11365.85","    11442.55","     2946474453","        68536.56"
"29-Jan-2021","    11549.85","    11568.90","    11273.55","    11302.40","     2755193206","        81015.99"
"01-Feb-2021","    11396.90","    11806.45","    11304.00","    11770.15","     3206044317","        84261.66"
"02-Feb-2021","    11921.70","    12102.60","    11916.65","    12053.25","     3115606209","        93755.74"
"03-Feb-2021","    12139.70","    12234.70","    12005.40","    12174.05","     3076713409","        85394.64"
"04-Feb-2021","    12184.65","    12297.55","    12140.85","    12285.85","     3399706152","        86049.57"
"05-Feb-2021","    12345.25","    12386.25","    12247.45","    12279.85","     3526707080","        90707.50"
"08-Feb-2021","    12389.50","    12469.30","    12376.65","    12441.30","     2547801915","        72771.16"
"09-Feb-2021","    12487.60","    12545.45","    12396.20","    12434.20","     2929109749","        77437.76"
"10-Feb-2021","    12452.95","    12490.45","    12347.10","    12452.45","     2382581258","        74942.94"
"11-Feb-2021","    12433.50","    12522.45","    12426.15","    12514.10","     2377558184","        61968.81"
"12-Feb-2021","    12531.35","    12571.00","    12443.05","    12508.55","     2429004433","        67132.57"
"15-Feb-2021","    12592.00","    12648.70","    12576.70","    12632.05","     2190272365","        64069.92"
"16-Feb-2021","    12679.65","    12724.55","    12580.95","    12647.20","     2735370962","        72223.05"
"17-Feb-2021","    12631.10","    12669.85","    12561.55","    12597.45","     3441423674","        72214.73"
"18-Feb-2021","    12633.30","    12655.40","    12535.65","    12565.70","     3895779526","        76252.99"
"19-Feb-2021","    12540.85","    12592.50","    12360.70","    12438.80","     4127496879","        78774.50"
"22-Feb-2021","    12457.25","    12471.65","    12174.60","    12212.55","     2744803727","        69475.12"
"23-Feb-2021","    12294.30","    12356.45","    12190.65","    12263.70","     2791764312","        71585.98"
"24-Feb-2021","    12299.55","    12470.20","    12294.85","    12455.20","     1820862847","        42589.87"
"25-Feb-2021","    12543.50","    12615.40","    12533.30","    12567.85","     3273662422","        79703.83"
"26-Feb-2021","    12401.05","    12449.00","    12134.50","    12181.40","     4142697769","       109138.34"
"01-Mar-2021","    12316.30","    12395.80","    12271.85","    12368.30","     2891251630","        61715.18"
"02-Mar-2021","    12458.35","    12548.20","    12385.95","    12519.40","     2938298409","        68999.03"
"03-Mar-2021","    12635.85","    12781.85","    12603.05","    12764.80","     2957966799","        72981.56"
"04-Mar-2021","    12607.55","    12771.10","    12589.75","    12688.85","     3126112147","        75056.10"
"05-Mar-2021","    12621.95","    12697.05","    12478.45","    12539.00","     2792554205","        70212.48"
"08-Mar-2021","    12607.05","    12682.55","    12534.75","    12558.95","     2155684470","        55054.02"
"09-Mar-2021","    12638.40","    12679.65","    12494.60","    12617.20","     2352080501","        65364.08"
"10-Mar-2021","    12705.10","    12722.60","    12627.80","    12691.35","     1672894209","        48878.51"
"12-Mar-2021","    12806.15","    12816.15","    12534.45","    12593.90","     2326915273","        61401.39"
"15-Mar-2021","    12623.05","    12624.30","    12364.95","    12510.15","     2056747402","        53137.80"
"16-Mar-2021","    12564.80","    12601.05","    12487.80","    12512.70","     1862226535","        52664.38"
"17-Mar-2021","    12540.15","    12546.55","    12301.15","    12319.90","     1936540698","        53994.72"
"18-Mar-2021","    12426.90","    12449.85","    12100.60","    12174.45","     2309132011","        58593.43"
"19-Mar-2021","    12096.80","    12342.30","    11951.40","    12314.50","     3133136265","        87306.66"
"22-Mar-2021","    12322.75","    12360.45","    12235.60","    12338.60","     1849339040","        53789.96"
"23-Mar-2021","    12375.40","    12462.00","    12340.30","    12417.30","     1926922396","        57635.90"
"24-Mar-2021","    12346.05","    12390.60","    12183.70","    12197.20","     1908995087","        53495.21"
"25-Mar-2021","    12218.80","    12221.55","    11939.00","    11993.30","     2802712837","        63726.51"
"26-Mar-2021","    12134.75","    12191.95","    12072.20","    12148.90","     2170641369","        53189.01"
"30-Mar-2021","    12256.00","    12404.25","    12249.00","    12387.90","     2336893708","        63039.57"
"31-Mar-2021","    12376.80","    12376.80","    12298.70","    12313.70","     2008833931","        53428.44"
